ExperimentName,Subject,Session,Age,Clock.Information,Clock.StartTimeOfDay,Display.RefreshRate,Group,Handedness,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,Animacy,ButtonDistance,Condition,CorrectPractice,CorrectResponse,CriticalStimuli,DecisionScreen.ACC,DecisionScreen.RT,DecisionScreen.RTTime,DecisionScreen2.ACC,DecisionScreen2.RT,DecisionScreen2.RTTime,FAST,FillerNonsensical,FillerSensical,FillerSentence,ItemNo,Landmark,MainCrossair.RT,MainCrossair.RTTime,MainCrossair2.RT,MainCrossair2.RTTime,MainDecision.ACC,MainDecision.CRESP,MainDecision.RESP,MainDecision.RT,MainDecision.RTTime,MainDecision2.ACC,MainDecision2.CRESP,MainDecision2.RESP,MainDecision2.RT,MainDecision2.RTTime,MainExperimentFirst,MainExperimentFirst.Cycle,MainExperimentFirst.Sample,MainExperimentSecond,MainExperimentSecond.Cycle,MainExperimentSecond.Sample,MainSentence.RT,MainSentence.RTTime,MainSentence2.RT,MainSentence2.RTTime,PracticeList,PracticeList.Cycle,PracticeList.Sample,PracticeSessionTwo,PracticeSessionTwo.Cycle,PracticeSessionTwo.Sample,Procedure,Running,Sensibility,Sentence,SentenceDisplay.RT,SentenceDisplay.RTTime,SentenceToDisplay,SLOW,Type,Verb
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,39,human,far,SLOW,,1,14,,,,,,,The fireman is running across the rooftop,,,,14,across,472,329266,,,0,1,5,822,333682,,,,,,1,1,27,,,,3576,332850,,,,,,,,,MainProcedure,MainExperimentFirst,sensible,,,,The fireman is tiptoing across the rooftop,The fireman is tiptoing across the rooftop,primary,tiptoe/run
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,40,human,close,FILLER,,5,,,,,,,,,13,,The boxer is cupping over the hill,49,other,376,335570,,,1,5,5,344,337618,,,,,,4,1,28,,,,1686,337266,,,,,,,,,MainProcedure,MainExperimentFirst,nonsense,,,,The boxer is cupping over the hill,,filler_nonsense,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,41,human,close,FILLER,,5,,,,,,,,,5,,The infant is dropping across the gum,41,across,795,339922,,,1,5,5,307,341874,,,,,,4,1,29,,,,1627,341554,,,,,,,,,MainProcedure,MainExperimentFirst,nonsense,,,,The infant is dropping across the gum,,filler_nonsense,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,42,inanimate,far,FILLER,,1,,,,,,,,,,7,The book is on the table,25,other,624,344018,,,1,1,1,347,345847,,,,,,3,1,30,,,,1469,345489,,,,,,,,,MainProcedure,MainExperimentFirst,sensible,,,,The book is on the table,,filler_sensible,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,43,inanimate,far,FILLER,,1,,,,,,,,,,12,The wall is painted white,30,other,490,347857,,,1,1,1,311,349265,,,,,,3,1,31,,,,1085,348945,,,,,,,,,MainProcedure,MainExperimentFirst,sensible,,,,The wall is painted white,,filler_sensible,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,44,animal,far,FILLER,,1,,,,,,,,,,17,The mouse is hiding behind the wall,35,other,405,351185,,,1,1,1,341,353361,,,,,,3,1,32,,,,1815,353009,,,,,,,,,MainProcedure,MainExperimentFirst,sensible,,,,The mouse is hiding behind the wall,,filler_sensible,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,45,human,far,FAST,,1,1,,,,,,,The athlete is sprinting across the field,,,,1,across,343,355217,,,1,1,1,285,357105,,,,,,2,1,33,,,,1597,356817,,,,,,,,,MainProcedure,MainExperimentFirst,sensible,,,,The athlete is sprinting across the field,The athlete is limping across the field,primary,limp/sprint
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,46,animal,close,FILLER,,5,,,,,,,,,21,,The rabbit is asking in the carpet,57,other,437,359057,,,1,5,5,311,360625,,,,,,4,1,34,,,,1245,360305,,,,,,,,,MainProcedure,MainExperimentFirst,nonsense,,,,The rabbit is asking in the carpet,,filler_nonsense,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,47,human,close,FILLER,,5,,,,,,,,,16,,The salesman is sinking down the pen,52,other,757,362897,,,1,5,5,210,364497,,,,,,4,1,35,,,,1373,364273,,,,,,,,,MainProcedure,MainExperimentFirst,nonsense,,,,The salesman is sinking down the pen,,filler_nonsense,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,48,human,close,FILLER,,5,,,,,,,,,15,,The nanny is widening down the toe,51,other,795,366802,,,1,5,5,282,368849,,,,,,4,1,36,,,,1754,368561,,,,,,,,,MainProcedure,MainExperimentFirst,nonsense,,,,The nanny is widening down the toe,,filler_nonsense,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,49,,,,5,,,,,,1,229,446742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,1,PracticeProcedure2,PracticeSessionTwo,nonsense,The mountain is swimming under the bridge,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,50,,,,5,,,,,,1,312,451732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,2,PracticeProcedure2,PracticeSessionTwo,nonsense,The sidewalk is coloring to the grass,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,51,,,,9,,,,,,1,307,456687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,PracticeProcedure2,PracticeSessionTwo,sense,The phone is ringing during class,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,52,,,,9,,,,,,1,1022,462095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,4,PracticeProcedure2,PracticeSessionTwo,sense,The trees are blowing in the wind,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,53,,,,9,,,,,,1,313,466959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,PracticeProcedure2,PracticeSessionTwo,sense,The cup is sitting on the desk,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,54,,,,5,,,,,,0,339,472079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,6,PracticeProcedure2,PracticeSessionTwo,nonsense,The floor concrete in the building,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,55,,,,5,,,,,,1,313,477359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,7,PracticeProcedure2,PracticeSessionTwo,nonsense,The girl is glimmering off the flowers,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,56,,,,5,,,,,,1,277,482096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,8,PracticeProcedure2,PracticeSessionTwo,nonsense,The hawk is measuring under the highway,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,57,,,,5,,,,,,1,275,487054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,9,PracticeProcedure2,PracticeSessionTwo,nonsense,The table is stretching by the tape,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,58,,,,9,,,,,,1,403,492142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,10,PracticeProcedure2,PracticeSessionTwo,sense,The cow is grazing in the field,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,59,,,,9,,,,,,1,403,497262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,11,PracticeProcedure2,PracticeSessionTwo,sense,The arrow is pointing to the exit,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,60,,,,9,,,,,,1,322,501848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,12,PracticeProcedure2,PracticeSessionTwo,sense,The water is boiling in the pot,,,,,practice,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,61,human,far,FILLER,,5,,,,,,,,,7,,The girl is exaggerating under the phone,43,across,,,1395,511214,,,,,,1,5,5,501,514094,,,,4,1,1,,,2363,513582,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The girl is exaggerating under the phone,,filler_nonsense,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,62,inanimate,far,FILLER,,5,,,,,,,,,30,,The button is slurping across the zipper,66,across,,,696,516302,,,,,,1,5,5,248,518254,,,,4,1,2,,,1685,517998,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The button is slurping across the zipper,,filler_nonsense,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,63,human,far,FILLER,,5,,,,,,,,,8,,The operator is swallowing across the air,44,across,,,376,520142,,,,,,1,5,5,278,522190,,,,4,1,3,,,1749,521902,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The operator is swallowing across the air,,filler_nonsense,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,64,human,far,FILLER,,5,,,,,,,,,6,,The dentist is coding across the beer,42,across,,,443,524142,,,,,,1,5,5,307,525966,,,,4,1,4,,,1494,525646,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The dentist is coding across the beer,,filler_nonsense,
marcus2_B,14,49978,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192070000</Frequency><Timestamp dt:dt=""r8"">4.68684175288141E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-06T20:32:04Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",5/6/15 13:32,75.001,AJ,right,-132342790,5/6/15,13:32:04,8:32:04 PM,female,65,human,far,FILLER,,5,,,,,,,,,12,,The grandfather is hiding across the email,48,across,,,463,527949,,,,,,1,5,5,376,530062,,,,4,1,5,,,1725,529677,,,,,,,MainProcedure2,MainExperimentSecond,nonsense,,,,The grandfather is hiding across the email,,filler_nonsense,
